	person	season	species	length	weight
152	0	winter	YELLOWTAIL SNAPPER	315.8866046542013	1.2529178994531394
153	0	winter	BLUE CATFISH	522.1997938531841	2.0513262198301017
154	0	winter	RED GROUPER	681.094106674268	6.287441807883301
155	0	winter	WHITE GRUNT	294.0074671651819	0.3406236850847707
156	0	winter	SOUTHERN FLOUNDER	465.6599009686304	0.8090377746793491
157	0	winter	SHEEPSHEAD	215.52037966452727	0.9411150735694748
158	0	winter	SPOTTED SEATROUT	586.2395750021747	0.48506920598084574
159	0	winter	PINFISH	160.66106978717585	0.2645900030186597
160	0	winter	SHEEPSHEAD	476.1769406378351	4.251262931252527
161	0	winter	ATLANTIC CROAKER	390.82083025310016	0.9394512191276614
162	0	winter	WHITE GRUNT	299.6414545009609	0.5900065170491834
163	0	winter	SHEEPSHEAD	545.6059783925286	1.7171356437724843
164	0	winter	FLORIDA POMPANO	332.7989972807984	1.0292047996914224
165	0	winter	SPOTTED SEATROUT	400.2371930389679	1.9285012097654444
166	0	winter	ATLANTIC THREAD HERRING	194.16037917448364	0.33762745689236
167	0	winter	SMOOTH PUFFER	506.1780617202704	2.727891288102579
168	0	winter	SHEEPSHEAD	540.7989243724383	2.9282009501771786
169	0	winter	GRAY SNAPPER	517.1584125106812	0.9921079806095199
170	0	winter	LITTLEHEAD PORGY	285.9455607413999	0.5611165457689777
171	0	winter	SPOTTED SEATROUT	571.8371392120941	0.5811362331646707
172	0	winter	SHEEPSHEAD	485.6471724233611	1.7021312713488486
173	0	winter	KING MACKEREL	870.5022057459606	10.407310199692226
174	0	winter	WHITE GRUNT	206.98872646729046	0.3026635894419754
175	0	winter	RED PORGY	255.1185973248222	1.274846482145983
176	0	winter	YELLOWFIN TUNA	915.0303897828152	13.857007321004222
177	0	winter	BLUESTRIPED GRUNT	231.09418643860081	0.22780278253366398
178	0	winter	WHITE PERCH	297.1787775983703	0.601437930279036
179	0	winter	SPOTTED SEATROUT	587.7617860824273	1.5192293195964304
180	0	winter	GRAY SNAPPER	529.1489766498287	0.45998683015945163
181	0	winter	VERMILION SNAPPER	264.0366414937017	1.1824269817302326
182	0	winter	WHITEBONE PORGY	284.59003867203756	0.8404869063443922
183	0	winter	CREVALLE JACK	706.056754166001	2.899396244721883
184	0	winter	GRAY SNAPPER	388.98012546343847	0.41269598133827035
185	0	winter	SOUTHERN KINGFISH	257.18708671674057	0.5211132484051489
186	0	winter	KING MACKEREL	1306.513400811477	3.454916009268345
187	0	winter	SAND SEATROUT	388.9103293938959	0.4654651200624579
188	0	winter	SHEEPSHEAD	321.2541855812907	0.7417123062718662
189	0	winter	GRAY TRIGGERFISH	546.5536088503834	3.6828899152981953
190	0	winter	SHEEPSHEAD	323.6661913394793	1.357254328670162
191	0	winter	YELLOWTAIL SNAPPER	443.67645821302926	0.2524731182802792
192	0	winter	LANE SNAPPER	403.85085357347634	0.40371231964246107
193	0	winter	GULF KINGFISH	286.78834100388366	0.25185056584457577
194	0	winter	RED DRUM	558.1631282893775	5.738753227844686
195	0	winter	LITTLE TUNNY	745.2260263642329	5.923278580514808
196	0	winter	WHITE GRUNT	218.91809268010212	0.4266479588876032
197	0	winter	TOMTATE	250.0833682473763	0.15383492138013094
198	0	winter	SPANISH MACKEREL	472.9023792382477	1.6645073470366207
199	0	winter	WHITE GRUNT	331.7118493156853	0.5840157230847666
200	0	winter	SPOTTED SEATROUT	435.1560549894615	1.2000387114956337
201	0	winter	YELLOWTAIL SNAPPER	479.769889702501	1.4047734840158763
202	0	winter	WHITE GRUNT	214.42437485992087	0.4145082646962115
203	0	winter	ATLANTIC CROAKER	286.7176661142737	0.8093943111932538
204	0	winter	WHITE GRUNT	195.81858327148498	0.7189302011513727
205	0	winter	SAND SEATROUT	392.3598495413955	0.2244282830365419
206	0	winter	YELLOWFIN TUNA	931.3758506494391	12.13381433486571
207	0	winter	SPANISH MACKEREL	494.7018511992799	1.942310858261437
208	0	winter	GULF KINGFISH	260.4402373501329	0.8133136129750502
209	0	winter	KING MACKEREL	596.9481981738396	15.03377533000759
210	0	winter	BLACK DRUM	654.2247258777314	9.741836612182494
211	0	winter	HOGFISH	406.20966276643793	0.7628316692060841
212	0	winter	KING MACKEREL	1023.7020340701841	5.141562604816132
213	0	winter	SHEEPSHEAD	260.37640369596346	2.232117833365165
214	0	winter	GULF KINGFISH	320.1929018495035	0.8015006214470625
215	0	winter	WHITE GRUNT	301.2400740972659	0.40463099625078747
216	0	winter	WHITE GRUNT	298.28495183186163	0.1553393520903878
217	0	winter	SPOTTED SEATROUT	554.5931645565254	1.2382815357848684
218	0	winter	GREAT BARRACUDA	878.1719449199493	0.7573891506739661
219	0	winter	SILVER PERCH	168.50062847745392	0.14623177700861817
220	0	winter	RED GROUPER	548.9730855226975	9.068544686257757
221	0	winter	MUTTON SNAPPER	613.2476210697732	5.22519101904774
222	0	winter	SHEEPSHEAD	250.7405806976207	3.6738033005926285
223	0	winter	KING MACKEREL	766.376442171591	3.793360112097969
224	0	winter	ATLANTIC HERRING	267.75684026450745	0.22687970377182945
225	0	winter	LANE SNAPPER	382.91106626717647	0.931030816294395
226	0	winter	JOLTHEAD PORGY	311.6957409974066	0.7843804557696586
227	0	winter	SPOTTED SEATROUT	431.59252267178374	2.2125081197917695
228	0	winter	SPANISH MACKEREL	527.6383939021039	0.18909397482681212
229	0	winter	YELLOWTAIL SNAPPER	331.0507444972185	1.459172481260631
230	0	winter	BLACKFIN TUNA	722.7872581756816	1.4451156513289596
231	0	winter	SPANISH MACKEREL	331.42465456032517	0.5575304220462474
232	0	winter	KING MACKEREL	1148.4488620848265	15.90675910752114
233	0	winter	WHITE GRUNT	245.58346261904194	0.11394359048323584
234	0	winter	LANE SNAPPER	382.262011372409	0.61502612748354
235	0	winter	SPANISH MACKEREL	669.8629359821743	2.7015924185977593
236	0	winter	SPOTTED SEATROUT	353.47185284614545	2.6894220853012607
237	0	winter	SHEEPSHEAD	354.48089046221355	1.1995442666447633
238	0	winter	WHITE GRUNT	242.87398762844623	0.2663647639524692
239	0	winter	SHEEPSHEAD	320.9802565603583	2.8364962813666454
240	0	winter	SHEEPSHEAD	487.5293358192744	4.2696215172192655
241	0	winter	BLUEFISH	389.00331783596664	0.5633336322676392
242	0	winter	BLUE CATFISH	340.0140860167064	2.380167429065326
243	0	winter	SHEEPSHEAD	315.54741697570057	2.3342183433889017
244	0	winter	SHEEPSHEAD	440.9459910795181	3.944041378415753
245	0	winter	SPOTTED SEATROUT	586.3523641810616	0.6587974645817702
246	0	winter	SOUTHERN KINGFISH	294.9900303989847	0.23521970631627626
247	0	winter	KING MACKEREL	595.568465802836	11.696621530244965
248	0	winter	ATLANTIC HERRING	275.2759415521461	0.20325589162928345
249	0	winter	YELLOWTAIL SNAPPER	248.57112624645495	0.7142195636744312
250	0	winter	WHITE GRUNT	325.3144009581714	0.5352588989421516
251	0	winter	RED DRUM	563.4396646035557	5.186681361330095
252	0	winter	BLACK SEA BASS	333.1570106940899	0.8171929516726792
253	0	winter	BLUE RUNNER	460.7798522508308	0.5598896628382473
254	0	winter	VERMILION SNAPPER	404.64653905730137	1.0869451808605821
255	0	winter	CERO	347.9162674402991	0.7557345313774833
256	0	winter	SHEEPSHEAD	500.04162094650144	1.3624613247612825
257	0	winter	CHANNEL CATFISH	462.80899516336143	3.417473002427755
258	0	winter	SPOTTED SEATROUT	668.491407119823	0.3945652292329842
259	0	winter	SPOTTED SEATROUT	403.49829376478544	1.7882799069660043
260	0	winter	RED DRUM	692.812588244487	3.4948021577552484
261	0	winter	SOUTHERN KINGFISH	194.80753984273312	0.3431979916745506
262	0	winter	LITTLE TUNNY	548.4578197459036	2.6082349841167622
263	0	winter	SHEEPSHEAD	425.23911557781605	1.7414698158734674
264	0	winter	SPOTTED SEATROUT	569.9488457242066	1.1450632809075356
265	0	winter	HOGFISH	376.73095661558125	0.688857547213063
266	0	winter	BLACKFIN TUNA	460.00974443051274	8.311856784591978
267	0	winter	GRAY TRIGGERFISH	472.2063969761228	3.781698252289904
268	0	winter	SHEEPSHEAD	333.2546861524244	1.279518051045352
269	0	winter	GULF KINGFISH	322.7720007531917	0.14321751666731408
270	0	winter	SOUTHERN FLOUNDER	330.42278288212344	0.3377783358568555
271	0	winter	SPANISH MACKEREL	332.6359417626474	2.3862206246219113
272	0	winter	GULF KINGFISH	314.56567960408046	0.24120139667363116
273	0	winter	BLACK CRAPPIE	295.23263562371073	0.5427231297608888
274	0	winter	GRAY SNAPPER	263.97294192973845	0.5574971343592603
275	0	winter	SHEEPSHEAD	297.44410945617426	4.161619880662674
276	0	winter	KING MACKEREL	747.8644033655326	1.9970409590039822
277	0	winter	KING MACKEREL	1401.6719300842851	13.918084046136439
278	0	winter	SHEEPSHEAD	445.91025714376457	1.5331572370550346
279	0	winter	SHEEPSHEAD	427.82578179308746	1.586075878514016
280	0	winter	SPANISH MACKEREL	572.3678020183656	1.3345479466925272
281	0	winter	SPANISH MACKEREL	468.51281244928214	1.6011978688942041
282	0	winter	BLACK DRUM	339.8740858511	11.554212283419139
283	0	winter	FLORIDA POMPANO	351.0416340528019	1.0985342585468674
284	0	winter	ATLANTIC CROAKER	397.6949985210041	0.8505303955000834
285	0	winter	BLACK SEA BASS	453.24349150767694	1.0870638486513422
286	0	winter	SOUTHERN KINGFISH	320.3439836123765	0.07879706524958136
287	0	winter	RED PORGY	374.99804122289186	0.411435906470877
288	0	winter	SPANISH MACKEREL	318.18283506044475	1.878103001874453
289	0	winter	GRAY SNAPPER	464.230767153251	0.6853559944973804
290	0	winter	SHEEPSHEAD	422.1535558966645	3.8362319012532606
291	0	winter	GRAY SNAPPER	395.3893954758283	1.3506513688841841
292	0	winter	SHEEPSHEAD	478.805259650275	2.952926289012195
293	0	winter	SPANISH MACKEREL	270.6968346795797	1.158373236611233
294	0	winter	BLACK DRUM	337.07785128807143	17.618673519512065
295	0	winter	LANE SNAPPER	274.5125613183964	1.20770596907533
296	0	winter	LANE SNAPPER	372.76398462092516	1.2802314790035836
297	0	winter	SPANISH MACKEREL	541.4328425494168	0.8638975549263813
298	0	winter	SPANISH MACKEREL	659.4534681940987	2.28462167709386
299	0	winter	SOUTHERN KINGFISH	335.6807402112281	0.335747678469284
300	0	winter	TOMTATE	244.1384334280168	0.16823580031464086
301	0	winter	WHITE GRUNT	225.77978290941553	0.5205777320135225
302	0	winter	SPANISH MACKEREL	591.3259692390245	2.632381161431697
303	0	winter	VERMILION SNAPPER	237.18195087407184	1.3150648546441093
304	0	winter	WHITE GRUNT	300.08630619046806	0.6281297458169159
305	0	winter	SHEEPSHEAD	509.2604643534944	1.4682946403299673
306	0	winter	NORTHERN PUFFER	244.31535681235647	0.11438368305941114
307	0	winter	SAND SEATROUT	272.86940677397615	0.7683526284928436
308	0	winter	VERMILION SNAPPER	290.06133134226053	1.4431673809517462
309	0	winter	LITTLEHEAD PORGY	190.45539145792029	0.5318310855086759
310	0	winter	VERMILION SNAPPER	492.088066278588	0.5255304510824155
311	0	winter	BLACK DRUM	265.6545566015752	1.3050624961126542
312	0	winter	SHEEPSHEAD	214.37460042519194	0.8846320219364391
313	0	winter	KING MACKEREL	746.3316481211807	7.217370711980235
314	0	winter	SOUTHERN FLOUNDER	486.9691654668761	0.6156225794221523
315	0	winter	RED DRUM	589.9851631021601	7.0496248168814235
316	0	winter	GREATER AMBERJACK	850.2569936163893	20.237303888407283
317	0	winter	GRAY SNAPPER	298.7281408609309	1.1551186896803547
318	0	winter	SOUTHERN KINGFISH	332.02768953955956	0.2687916912814286
319	0	winter	DOLPHIN	1028.9739977407007	2.833450315898567
320	0	winter	SHEEPSHEAD	391.65449078824696	1.2341882733604868
321	0	winter	VERMILION SNAPPER	423.78696321117866	1.8536127445753825
322	0	winter	WHITE GRUNT	236.1041303460833	0.36470037768910146
323	0	winter	GRAY SNAPPER	304.28047346565654	0.5070175534897391
324	0	winter	SHEEPSHEAD	371.58919082332284	3.3114411799559136
325	0	winter	SPOTTED SEATROUT	248.91268387791254	2.878487167163424
326	0	winter	SPANISH MACKEREL	380.13237649125654	0.48375921215198475
327	0	winter	SPOTTED SEATROUT	294.896626738104	2.8249976201850946
328	0	winter	YELLOWTAIL SNAPPER	346.7467606515553	1.248599751372671
329	0	winter	YELLOWEDGE GROUPER	898.7838725185896	3.3241224346144183
330	0	winter	WHITE GRUNT	263.14798144559956	0.25853721511235833
331	0	winter	ATLANTIC CROAKER	395.35071568300873	0.11661229977464824
332	0	winter	SPANISH MACKEREL	279.1434554226772	2.1606988458897947
333	0	winter	HOGFISH	323.5068864538277	1.004483392426689
334	0	winter	GRAY SNAPPER	276.3903170115733	1.1692428773444017
335	0	winter	RED DRUM	395.5063864964441	0.8255349297590623
336	0	winter	SAND SEATROUT	369.516843181973	0.7311226026903234
337	0	winter	YELLOWTAIL SNAPPER	288.9685584406045	0.5683811714286067
338	0	winter	GULF KINGFISH	414.46448297294296	0.3823971380832877
339	0	winter	LANE SNAPPER	266.90055679113016	0.9512746159184019
340	0	winter	GRAY SNAPPER	233.45900278348574	1.3507544017030808
341	0	winter	BLACKFIN TUNA	503.70623984226955	3.6803471307478084
342	0	winter	RED DRUM	444.3748333379979	1.6913886999793422
343	0	winter	BLACK DRUM	678.0065672395549	11.924618253779958
344	0	winter	TOMTATE	232.617532583044	0.2007205989182762
345	0	winter	LANE SNAPPER	345.6275797834671	0.22546042621134366
346	0	winter	PINFISH	252.65558604557	0.4415857894055334
347	0	winter	SPANISH MACKEREL	443.5274462651968	0.5340222958130092
348	0	winter	SPOTTED SEATROUT	255.5136177574956	1.9230252064420537
349	0	winter	ATLANTIC CROAKER	372.17169068334886	0.6484474369961378
350	0	winter	CERO	481.75175837361587	2.5134365328760953
351	0	winter	KING MACKEREL	995.1978768976423	9.974832920712458
352	0	winter	VERMILION SNAPPER	302.3368560634568	1.5045095536529747
353	0	winter	VERMILION SNAPPER	484.4786905935467	1.5262159092183882
354	0	winter	YELLOWTAIL SNAPPER	231.6888896444462	0.7168134230561521
355	0	winter	LANE SNAPPER	352.80610673469357	0.6872836666088947
356	0	winter	RED GROUPER	725.1625353689631	6.200604219244079
357	0	winter	VERMILION SNAPPER	378.71860322778934	1.7108357051356098
358	0	winter	LITTLE TUNNY	688.9097119366384	3.5022626184894805
359	0	winter	SHEEPSHEAD	447.8752778204094	1.5248630734005746
360	0	winter	VERMILION SNAPPER	489.384005300395	1.148862854476855
361	0	winter	LANE SNAPPER	213.14885426482323	0.9164929635484514
362	0	winter	SPOTTED SEATROUT	376.5898984413557	1.0835207487516056
363	0	winter	SPOTTED SEATROUT	530.755847406138	1.45345925806284
364	0	winter	SHEEPSHEAD	223.11151315218123	0.41522678361287974
365	0	winter	NORTHERN SNAKEHEAD	577.3793133008876	0.9048979999649933
366	0	winter	SPANISH MACKEREL	462.0073574789278	0.42499451036138
367	0	winter	YELLOWFIN TUNA	795.0524153299382	18.056002544585294
368	0	winter	PINFISH	100.25888624502208	0.09246083653343716
369	0	winter	VERMILION SNAPPER	435.99504441542143	1.0841514477314438
370	0	winter	GRAY SNAPPER	541.188467014669	1.1349175029768264
371	0	winter	SPANISH MACKEREL	503.1198703498004	0.7073300083416512
372	0	winter	ROUND SCAD	183.8342552335521	0.06996801725655401
373	0	winter	BLUE CATFISH	318.33711658917815	1.3372456672358117
374	0	winter	SPANISH MACKEREL	608.9417666814859	1.6920692874182075
375	0	winter	LANE SNAPPER	360.4102851981121	0.947232621246638
376	0	winter	SHEEPSHEAD	527.9639005147674	0.3933557518346259
377	0	winter	KING MACKEREL	599.5088761531567	13.737999552492042
378	0	winter	RED PORGY	323.85998296008563	1.0756864844423863
379	0	winter	SHEEPSHEAD	379.92784039886294	2.453433442887076
380	0	winter	SOUTHERN KINGFISH	365.1850546959631	0.556947866774598
381	0	winter	GRAY SNAPPER	466.91743097422864	2.0945151331862113
382	0	winter	LITTLE TUNNY	358.99338488050836	3.4485152448265284
383	0	winter	KING MACKEREL	898.1764582206004	5.493530566861551
384	0	winter	KING MACKEREL	1274.6440952670216	12.578326679741217
385	0	winter	SOUTHERN KINGFISH	256.45729208721065	0.6907765387145803
386	0	winter	SAND PERCH	264.92364069408313	0.3292469035773704
387	0	winter	SPOTTAIL PINFISH	210.6135377712315	0.3168529720799653
388	0	winter	SPANISH MACKEREL	499.4903731864664	2.3186935001253004
389	0	winter	PINFISH	267.9890762258194	0.08288386891862003
390	0	winter	RED DRUM	766.9129254696277	7.061180389555139
391	0	winter	GULF KINGFISH	423.9701633099203	0.6228227393288797
392	0	winter	CERO	654.9422157504412	2.056661900690037
393	0	winter	SPANISH MACKEREL	633.5999562729705	0.75752270705904
394	0	winter	WHITE GRUNT	226.35221701926378	0.6638901419107086
395	0	winter	KING MACKEREL	1272.0832845851166	19.102100095543182
396	0	winter	KING MACKEREL	1046.71787936897	15.587946628375391
397	0	winter	GRAY SNAPPER	504.23634819534857	0.2882140776907317
398	0	winter	SOUTHERN FLOUNDER	326.4808243070022	0.8041808600549656
399	0	winter	SHEEPSHEAD	449.1900251269571	1.25066190266045
400	0	winter	SOUTHERN FLOUNDER	443.30598745743816	1.0336495007730258
401	0	winter	LANE SNAPPER	213.85590958348374	1.0487698518102186
402	0	winter	GRAY SNAPPER	477.0435917983792	0.4640369495312152
403	0	winter	SHEEPSHEAD	535.7682494422081	3.5024964042860773
